TimeStamp,ChainlinkAggregate,Chainlayer,Wetez,ztake,Mycelium Node,Inotel,Sync Node,Omniscience,Alpha Chain,SNZPool,Simply VC,LinkPool,01Node,DexTrac,Prophet,Staked,PlusSign,Anyblock,LinkForest,Fiews,Framework Ventures,Staking Facilities,Blocksize Capital,T-Systems,Easy 2 stake,Kytzu,Figment Networks,Newroad Network,stake.fish,Validation Capital,P2P.org,Infinity Stones,Coincap,BraveNewCoin,CryptoCompare,AlphaVantage,CoinGecko,CoinPaprika,CoinMarketCap,,,,,
1650240023,2991.31,2992.98,2988.92,2989.20,2989.22,2989.29,2989.61,2991.27,2989.72,2990.19,2990.24,2991.14,2991.22,2991.27,2988.36,2992.54,2992.69,2992.76,2993.03,2991.31,2991.31,2991.31,2991.79,2992.35,2993.03,2993.03,2994.17,2994.17,2994.37,2994.37,2996.61,3001.22,2996.88,3000.82,2987.74,2987.76,3007.80,2993.40,2995.73,,,,,
1650240918,2991.31,2992.98,2988.92,2989.20,2989.22,2989.29,2989.61,2991.27,2989.72,2990.19,2990.24,2991.14,2991.22,2991.27,2988.36,2992.54,2992.69,2992.76,2993.03,2991.31,2991.31,2991.31,2991.79,2992.35,2993.03,2993.03,2994.17,2994.17,2994.37,2994.37,2996.61,3001.22,2995.95,2995.30,2994.34,2994.54,2988.67,3001.59,2989.35,,,,,
1650241824,2991.31,2992.98,2988.92,2989.20,2989.22,2989.29,2989.61,2991.27,2989.72,2990.19,2990.24,2991.14,2991.22,2991.27,2988.36,2992.54,2992.69,2992.76,2993.03,2991.31,2991.31,2991.31,2991.79,2992.35,2993.03,2993.03,2994.17,2994.17,2994.37,2994.37,2996.61,3001.22,3002.11,3006.56,2993.98,2994.88,3022.83,2995.50,3002.64,,,,,
1650242719,2991.31,2992.98,2988.92,2989.20,2989.22,2989.29,2989.61,2991.27,2989.72,2990.19,2990.24,2991.14,2991.22,2991.27,2988.36,2992.54,2992.69,2992.76,2993.03,2991.31,2991.31,2991.31,2991.79,2992.35,2993.03,2993.03,2994.17,2994.17,2994.37,2994.37,2996.61,3001.22,2997.72,2998.47,2988.32,2988.00,2994.78,2992.11,2988.73,,,,,
1650243628,2991.45,2988.40,2988.40,2990.82,2989.96,2990.24,2990.42,2993.08,2993.10,2988.40,2988.40,2989.63,2989.96,2990.95,2991.15,2991.15,2991.45,2991.45,2992.03,2990.50,2991.50,2991.59,2991.90,2991.91,2991.97,2993.20,2993.21,2999.38,2992.03,2992.28,2992.28,2992.83,2997.98,3003.82,2990.05,2990.83,2995.03,2993.05,2995.13,,,,,
1650244518,2991.45,2988.40,2988.40,2990.82,2989.96,2990.24,2990.42,2993.08,2993.10,2988.40,2988.40,2989.63,2989.96,2990.95,2991.15,2991.15,2991.45,2991.45,2992.03,2990.50,2991.50,2991.59,2991.90,2991.91,2991.97,2993.20,2993.21,2999.38,2992.03,2992.28,2992.28,2992.83,3002.38,3007.54,2996.44,2996.09,2994.27,2998.22,2996.45,,,,,
1650245554,2991.45,2988.40,2988.40,2990.82,2989.96,2990.24,2990.42,2993.08,2993.10,2988.40,2988.40,2989.63,2989.96,2990.95,2991.15,2991.15,2991.45,2991.45,2992.03,2990.50,2991.50,2991.59,2991.90,2991.91,2991.97,2993.20,2993.21,2999.38,2992.03,2992.28,2992.28,2992.83,2995.67,3001.57,2989.36,2989.74,2994.31,2994.06,2991.81,,,,,
1650246321,2991.45,2988.40,2988.40,2990.82,2989.96,2990.24,2990.42,2993.08,2993.10,2988.40,2988.40,2989.63,2989.96,2990.95,2991.15,2991.15,2991.45,2991.45,2992.03,2990.50,2991.50,2991.59,2991.90,2991.91,2991.97,2993.20,2993.21,2999.38,2992.03,2992.28,2992.28,2992.83,2996.06,3001.69,2989.25,2988.58,2995.13,2994.00,2992.43,,,,,
1650247219,2991.45,2991.63,2991.24,2991.30,2991.44,2991.45,2991.45,2991.45,2991.52,2989.92,2990.09,2990.09,2990.79,2990.24,2990.28,2990.76,2991.52,2991.63,2991.63,2991.65,2990.95,2990.97,2991.03,2991.67,2991.68,2991.71,2991.75,2991.80,2993.16,2995.36,3000.04,2996.33,3002.02,2988.54,2989.43,2993.41,2993.24,2993.33,2993.33,,,,,
1650248127,2991.45,2991.63,2991.24,2991.30,2991.44,2991.45,2991.45,2991.45,2991.52,2989.92,2990.09,2990.09,2990.79,2990.24,2990.28,2990.76,2991.52,2991.63,2991.63,2991.65,2990.95,2990.97,2991.03,2991.67,2991.68,2991.71,2991.75,2991.80,2993.16,2995.36,3000.04,2998.31,3002.03,2991.12,2990.07,2993.98,2993.11,2993.53,2993.97,,,,,
1650249020,2991.45,2991.63,2991.24,2991.30,2991.44,2991.45,2991.45,2991.45,2991.52,2989.92,2990.09,2990.09,2990.79,2990.24,2990.28,2990.76,2991.52,2991.63,2991.63,2991.65,2990.95,2990.97,2991.03,2991.67,2991.68,2991.71,2991.75,2991.80,2993.16,2995.36,3000.04,2996.76,3001.60,2991.19,2991.65,2993.93,2991.93,2994.06,2994.06,,,,,
1650249920,2991.45,2991.63,2991.24,2991.30,2991.44,2991.45,2991.45,2991.45,2991.52,2989.92,2990.09,2990.09,2990.79,2990.24,2990.28,2990.76,2991.52,2991.63,2991.63,2991.65,2990.95,2990.97,2991.03,2991.67,2991.68,2991.71,2991.75,2991.80,2993.16,2995.36,3000.04,3002.30,3005.29,2996.14,2996.11,2998.37,2996.95,2996.47,2998.22,,,,,
1650250826,2997.04,2995.51,2995.46,2995.51,2995.71,2996.32,2996.33,2996.43,2996.77,2996.87,2997.50,2997.50,2997.50,2997.50,2997.73,2998.91,2998.91,3000.78,3006.80,2996.90,2996.98,2997.01,2997.03,2997.04,2997.04,2997.04,2997.04,2997.10,2997.15,2997.18,2997.25,2997.25,3003.23,3006.34,2995.71,2995.27,2999.07,2996.79,2996.77,,,,,
1650251719,2997.04,2995.51,2995.46,2995.51,2995.71,2996.32,2996.33,2996.43,2996.77,2996.87,2997.50,2997.50,2997.50,2997.50,2997.73,2998.91,2998.91,3000.78,3006.80,2996.90,2996.98,2997.01,2997.03,2997.04,2997.04,2997.04,2997.04,2997.10,2997.15,2997.18,2997.25,2997.25,3002.65,3008.38,2996.16,2995.71,2999.32,2997.98,3000.03,,,,,
1650252626,2997.04,2995.51,2995.46,2995.51,2995.71,2996.32,2996.33,2996.43,2996.77,2996.87,2997.50,2997.50,2997.50,2997.50,2997.73,2998.91,2998.91,3000.78,3006.80,2996.90,2996.98,2997.01,2997.03,2997.04,2997.04,2997.04,2997.04,2997.10,2997.15,2997.18,2997.25,2997.25,3000.23,3003.40,2995.51,2993.44,2996.03,2995.06,2997.28,,,,,
1650253517,2997.04,2995.51,2995.46,2995.51,2995.71,2996.32,2996.33,2996.43,2996.77,2996.87,2997.50,2997.50,2997.50,2997.50,2997.73,2998.91,2998.91,3000.78,3006.80,2996.90,2996.98,2997.01,2997.03,2997.04,2997.04,2997.04,2997.04,2997.10,2997.15,2997.18,2997.25,2997.25,3002.48,3005.69,2996.19,2995.07,2996.73,2999.02,2996.07,,,,,
1650254423,2997.04,2996.84,2996.96,2996.97,2997.13,2997.19,2997.27,2996.92,3003.12,2997.05,2997.34,2997.49,2997.51,2997.57,2998.18,2998.18,2997.32,2997.57,2997.63,2997.79,2997.85,2997.86,2997.95,2998.26,2998.26,2998.18,2998.23,2998.26,2998.26,2998.26,3000.39,3000.39,3001.59,3007.23,2995.07,2995.18,3000.86,3000.75,2997.70,,,,,
1650255321,2997.79,2996.84,2996.96,2996.97,2997.13,2997.19,2997.27,2996.92,3003.12,2997.05,2997.34,2997.49,2997.51,2997.57,2998.18,2998.18,2997.32,2997.57,2997.63,2997.79,2997.85,2997.86,2997.95,2998.26,2998.26,2998.18,2998.23,2998.26,2998.26,2998.26,3000.39,3000.39,2982.44,2999.72,2961.51,2961.82,2992.42,2994.90,2987.75,,,,,
1650256221,2918.11,2908.08,2905.76,2905.81,2908.05,2907.94,2908.12,2908.71,2909.25,2912.67,2915.15,2908.39,2913.78,2909.52,2916.08,2920.90,2920.90,2922.96,2923.72,2923.72,2923.72,2924.02,2924.02,2924.02,2925.15,2926.82,2918.11,2919.02,2927.34,2942.98,2960.42,2913.78,2931.61,2925.69,2919.58,2918.01,2938.77,2944.77,2917.74,,,,,
1650257127,2918.11,2908.08,2905.76,2905.81,2908.05,2907.94,2908.12,2908.71,2909.25,2912.67,2915.15,2908.39,2913.78,2909.52,2916.08,2920.90,2920.90,2922.96,2923.72,2923.72,2923.72,2924.02,2924.02,2924.02,2925.15,2926.82,2918.11,2919.02,2927.34,2942.98,2960.42,2913.78,2923.71,2931.02,2917.52,2915.28,2920.57,2920.13,2915.29,,,,,
1650258024,2915.82,2915.96,2913.96,2914.17,2914.50,2914.57,2915.09,2915.09,2915.10,2914.88,2914.89,2915.09,2915.38,2915.82,2916.14,2916.21,2916.57,2916.91,2917.35,2917.35,2917.35,2917.35,2917.35,2917.53,2917.68,2915.21,2915.26,2915.34,2915.36,2917.68,2924.12,2925.47,2919.69,2926.93,2913.17,2911.71,2917.11,2919.56,2915.00,,,,,
1650258925,2915.10,2914.82,2914.22,2914.59,2913.63,2913.98,2914.30,2914.51,2914.59,2914.95,2914.30,2915.33,2915.40,2915.40,2915.86,2916.31,2916.31,2916.31,2916.31,2914.87,2915.08,2915.09,2915.09,2915.09,2915.10,2916.31,2916.31,2917.11,2917.11,2917.68,2923.95,2923.98,2919.78,2920.47,2919.22,2916.78,2915.74,2920.34,2913.86,,,,,
1650259823,2915.10,2914.82,2914.22,2914.59,2913.63,2913.98,2914.30,2914.51,2914.59,2914.95,2914.30,2915.33,2915.40,2915.40,2915.86,2916.31,2916.31,2916.31,2916.31,2914.87,2915.08,2915.09,2915.09,2915.09,2915.10,2916.31,2916.31,2917.11,2917.11,2917.68,2923.95,2923.98,2929.68,2933.32,2924.79,2924.41,2926.34,2924.44,2921.73,,,,,
1650260727,2915.10,2914.82,2914.22,2914.59,2913.63,2913.98,2914.30,2914.51,2914.59,2914.95,2914.30,2915.33,2915.40,2915.40,2915.86,2916.31,2916.31,2916.31,2916.31,2914.87,2915.08,2915.09,2915.09,2915.09,2915.10,2916.31,2916.31,2917.11,2917.11,2917.68,2923.95,2923.98,2924.32,2929.55,2917.61,2917.20,2922.15,2922.24,2919.52,,,,,
1650261636,2917.58,2916.46,2917.75,2917.84,2917.84,2917.50,2917.51,2917.54,2917.57,2917.58,2917.73,2917.73,2916.16,2916.97,2917.04,2917.25,2917.33,2917.33,2917.33,2917.39,2917.39,2917.46,2923.48,2927.39,2917.84,2917.84,2917.84,2917.84,2918.39,2918.65,2920.65,2921.14,2921.79,2928.33,2914.21,2914.43,2921.14,2921.34,2917.33,,,,,
1650262520,2917.58,2916.46,2917.75,2917.84,2917.84,2917.50,2917.51,2917.54,2917.57,2917.58,2917.73,2917.73,2916.16,2916.97,2917.04,2917.25,2917.33,2917.33,2917.33,2917.39,2917.39,2917.46,2923.48,2927.39,2917.84,2917.84,2917.84,2917.84,2918.39,2918.65,2920.65,2921.14,2921.16,2931.59,2916.29,2914.76,2922.44,2917.12,2920.56,,,,,
1650263419,2917.58,2916.46,2917.75,2917.84,2917.84,2917.50,2917.51,2917.54,2917.57,2917.58,2917.73,2917.73,2916.16,2916.97,2917.04,2917.25,2917.33,2917.33,2917.33,2917.39,2917.39,2917.46,2923.48,2927.39,2917.84,2917.84,2917.84,2917.84,2918.39,2918.65,2920.65,2921.14,2921.84,2927.78,2917.65,2916.48,2919.32,2933.67,2917.34,,,,,
1650264325,2917.58,2916.46,2917.75,2917.84,2917.84,2917.50,2917.51,2917.54,2917.57,2917.58,2917.73,2917.73,2916.16,2916.97,2917.04,2917.25,2917.33,2917.33,2917.33,2917.39,2917.39,2917.46,2923.48,2927.39,2917.84,2917.84,2917.84,2917.84,2918.39,2918.65,2920.65,2921.14,2926.86,2933.27,2921.64,2920.93,2922.97,2936.27,2922.12,,,,,
1650265223,2920.47,2919.41,2921.13,2919.78,2919.80,2919.81,2918.91,2919.10,2919.10,2919.10,2930.07,2919.53,2919.53,2919.69,2920.46,2920.47,2920.47,2920.72,2920.72,2920.82,2919.99,2920.46,2921.82,2921.82,2921.82,2921.82,2921.82,2922.34,2922.45,2922.88,2923.52,2926.18,2923.71,2929.51,2916.75,2915.19,2923.52,2935.54,2920.49,,,,,
1650266124,2920.47,2919.41,2921.13,2919.78,2919.80,2919.81,2918.91,2919.10,2919.10,2919.10,2930.07,2919.53,2919.53,2919.69,2920.46,2920.47,2920.47,2920.72,2920.72,2920.82,2919.99,2920.46,2921.82,2921.82,2921.82,2921.82,2921.82,2922.34,2922.45,2922.88,2923.52,2926.18,2920.81,2924.33,2917.34,2916.44,2918.02,2928.84,2916.07,,,,,
1650267035,2920.47,2919.41,2921.13,2919.78,2919.80,2919.81,2918.91,2919.10,2919.10,2919.10,2930.07,2919.53,2919.53,2919.69,2920.46,2920.47,2920.47,2920.72,2920.72,2920.82,2919.99,2920.46,2921.82,2921.82,2921.82,2921.82,2921.82,2922.34,2922.45,2922.88,2923.52,2926.18,2917.25,2923.33,2906.82,2904.10,2917.31,2913.46,2913.71,,,,,
1650268847,2892.98,2893.26,2892.95,2890.16,2891.22,2891.30,2891.43,2891.44,2891.79,2891.81,2891.96,2892.24,2892.61,2892.90,2892.94,2892.95,2892.96,2892.98,2892.98,2893.01,2893.26,2893.26,2893.48,2894.13,2894.46,2895.02,2895.60,2897.07,2898.13,2901.57,2901.68,2901.68,2898.74,2895.00,2891.60,2891.97,2899.74,2897.99,2896.43,,,,,
1650269719,2892.78,2891.48,2891.14,2890.87,2891.18,2891.14,2891.20,2891.58,2892.00,2891.46,2891.97,2892.35,2892.53,2891.75,2891.97,2892.41,2892.78,2893.79,2894.08,2894.08,2894.08,2897.66,2897.99,2901.24,2901.24,2892.99,2893.58,2893.58,2894.68,2897.02,2897.02,2897.02,2903.00,2908.29,2897.87,2896.33,2903.43,2899.44,2901.39,,,,,
1650270624,2892.78,2891.48,2891.14,2890.87,2891.18,2891.14,2891.20,2891.58,2892.00,2891.46,2891.97,2892.35,2892.53,2891.75,2891.97,2892.41,2892.78,2893.79,2894.08,2894.08,2894.08,2897.66,2897.99,2901.24,2901.24,2892.99,2893.58,2893.58,2894.68,2897.02,2897.02,2897.02,2908.53,2910.64,2903.62,2902.09,2899.90,2915.27,2905.63,,,,,
1650271526,2892.78,2891.48,2891.14,2890.87,2891.18,2891.14,2891.20,2891.58,2892.00,2891.46,2891.97,2892.35,2892.53,2891.75,2891.97,2892.41,2892.78,2893.79,2894.08,2894.08,2894.08,2897.66,2897.99,2901.24,2901.24,2892.99,2893.58,2893.58,2894.68,2897.02,2897.02,2897.02,2909.67,2913.33,2903.83,2903.37,2907.20,2919.47,2903.99,,,,,
1650272423,2895.32,2894.44,2894.44,2894.60,2894.60,2894.86,2894.86,2894.86,2894.87,2895.07,2895.19,2905.10,2895.19,2895.20,2895.22,2895.26,2895.32,2896.44,2896.70,2896.79,2897.38,2898.44,2898.44,2898.44,2898.44,2899.09,2899.68,2899.68,2902.06,2903.06,2894.34,2903.06,2900.92,2903.94,2894.20,2893.32,2900.19,2913.03,2897.63,,,,,
1650273318,2895.32,2894.44,2894.44,2894.60,2894.60,2894.86,2894.86,2894.86,2894.87,2895.07,2895.19,2905.10,2895.19,2895.20,2895.22,2895.26,2895.32,2896.44,2896.70,2896.79,2897.38,2898.44,2898.44,2898.44,2898.44,2899.09,2899.68,2899.68,2902.06,2903.06,2894.34,2903.06,2905.00,2909.16,2898.22,2898.37,2914.94,2894.54,2903.37,,,,,
1650274222,2895.32,2894.44,2894.44,2894.60,2894.60,2894.86,2894.86,2894.86,2894.87,2895.07,2895.19,2905.10,2895.19,2895.20,2895.22,2895.26,2895.32,2896.44,2896.70,2896.79,2897.38,2898.44,2898.44,2898.44,2898.44,2899.09,2899.68,2899.68,2902.06,2903.06,2894.34,2903.06,2902.05,2905.31,2897.16,2896.88,2901.46,2914.35,2898.34,,,,,
1650275121,2895.32,2894.44,2894.44,2894.60,2894.60,2894.86,2894.86,2894.86,2894.87,2895.07,2895.19,2905.10,2895.19,2895.20,2895.22,2895.26,2895.32,2896.44,2896.70,2896.79,2897.38,2898.44,2898.44,2898.44,2898.44,2899.09,2899.68,2899.68,2902.06,2903.06,2894.34,2903.06,2909.82,2914.13,2904.26,2903.46,2920.85,2904.66,2909.53,,,,,
1650276022,2904.54,2904.24,2904.05,2904.05,2904.20,2904.48,2904.52,2904.54,2904.64,2904.64,2904.66,2905.02,2905.02,2903.90,2904.05,2904.34,2904.34,2904.34,2904.34,2904.41,2904.70,2904.89,2904.90,2904.22,2904.26,2904.90,2905.02,2905.40,2906.50,2907.36,2907.47,2911.10,2911.85,2913.58,2909.78,2908.78,2919.10,2906.00,2911.52,,,,,
1650277825,2904.54,2904.24,2904.05,2904.05,2904.20,2904.48,2904.52,2904.54,2904.64,2904.64,2904.66,2905.02,2905.02,2903.90,2904.05,2904.34,2904.34,2904.34,2904.34,2904.41,2904.70,2904.89,2904.90,2904.22,2904.26,2904.90,2905.02,2905.40,2906.50,2907.36,2907.47,2911.10,2923.10,2923.14,2918.36,2917.97,2921.82,2929.68,2917.26,,,,,
1650278854,2919.17,2921.50,2917.87,2918.30,2916.67,2916.67,2915.67,2916.60,2916.60,2916.67,2916.67,2916.67,2918.65,2919.17,2919.26,2919.33,2919.33,2919.33,2919.50,2919.68,2919.68,2919.75,2917.44,2917.58,2919.03,2919.06,2919.17,2920.08,2920.29,2920.37,2920.44,2920.44,2919.45,2922.10,2913.91,2913.96,2919.54,2929.66,2914.50,,,,,
1650279628,2912.30,2917.76,2909.56,2909.56,2909.56,2909.89,2909.89,2909.94,2909.94,2910.69,2910.97,2912.07,2912.22,2912.30,2914.19,2914.19,2914.19,2914.19,2914.94,2914.94,2914.94,2914.94,2918.19,2918.41,2912.42,2912.44,2912.44,2913.78,2910.06,2910.11,2910.54,2910.69,2914.94,2918.17,2910.46,2908.15,2918.19,2928.68,2910.97,,,,,
1650280521,2912.30,2917.76,2909.56,2909.56,2909.56,2909.89,2909.89,2909.94,2909.94,2910.69,2910.97,2912.07,2912.22,2912.30,2914.19,2914.19,2914.19,2914.19,2914.94,2914.94,2914.94,2914.94,2918.19,2918.41,2912.42,2912.44,2912.44,2913.78,2910.06,2910.11,2910.54,2910.69,2922.51,2923.53,2918.66,2918.58,2917.40,2929.57,2916.47,,,,,
1650281420,2912.30,2917.76,2909.56,2909.56,2909.56,2909.89,2909.89,2909.94,2909.94,2910.69,2910.97,2912.07,2912.22,2912.30,2914.19,2914.19,2914.19,2914.19,2914.94,2914.94,2914.94,2914.94,2918.19,2918.41,2912.42,2912.44,2912.44,2913.78,2910.06,2910.11,2910.54,2910.69,2921.37,2924.52,2916.79,2915.84,2921.02,2916.82,2919.39,,,,,
1650282318,2912.30,2917.76,2909.56,2909.56,2909.56,2909.89,2909.89,2909.94,2909.94,2910.69,2910.97,2912.07,2912.22,2912.30,2914.19,2914.19,2914.19,2914.19,2914.94,2914.94,2914.94,2914.94,2918.19,2918.41,2912.42,2912.44,2912.44,2913.78,2910.06,2910.11,2910.54,2910.69,2920.71,2925.23,2916.15,2915.28,2919.17,2920.29,2915.28,,,,,
1650283222,2913.02,2914.06,2912.95,2912.95,2912.96,2912.99,2913.02,2913.19,2913.51,2913.74,2914.28,2914.28,2912.39,2912.41,2912.53,2912.57,2912.67,2912.73,2912.80,2912.82,2912.82,2912.83,2912.95,2914.35,2914.35,2914.84,2914.88,2914.88,2914.88,2917.85,2917.85,2918.24,2917.82,2921.33,2913.18,2911.86,2915.27,2916.60,2912.37,,,,,
1650284125,2912.64,2913.03,2909.93,2910.13,2910.52,2910.52,2910.52,2910.74,2910.79,2910.79,2911.03,2911.20,2914.40,2914.40,2911.40,2912.14,2912.35,2912.35,2912.56,2912.64,2912.64,2912.69,2912.80,2914.40,2914.40,2914.40,2914.40,2914.57,2914.57,2917.85,2918.06,2918.10,2924.34,2926.87,2919.88,2920.98,2923.04,2921.46,2918.33,,,,,
1650285021,2928.86,2928.86,2922.72,2922.72,2919.73,2920.95,2920.95,2921.21,2922.72,2936.01,2927.01,2927.76,2928.04,2928.27,2936.42,2938.37,2938.69,2938.76,2938.79,2939.01,2920.95,2928.27,2928.27,2928.38,2929.84,2930.11,2930.11,2930.34,2933.29,2935.21,2935.27,2935.38,2937.54,2943.24,2936.23,2935.08,2947.72,2934.43,2939.04,,,,,
1650285918,2928.86,2928.86,2922.72,2922.72,2919.73,2920.95,2920.95,2921.21,2922.72,2936.01,2927.01,2927.76,2928.04,2928.27,2936.42,2938.37,2938.69,2938.76,2938.79,2939.01,2920.95,2928.27,2928.27,2928.38,2929.84,2930.11,2930.11,2930.34,2933.29,2935.21,2935.27,2935.38,2943.88,2946.17,2939.50,2937.99,2949.65,2940.33,2942.92,,,,,
1650286822,2943.20,2943.10,2943.06,2943.10,2941.87,2942.48,2942.68,2942.95,2943.06,2944.36,2944.52,2944.60,2944.84,2944.84,2944.89,2945.37,2943.12,2943.15,2943.16,2943.20,2943.20,2943.51,2943.10,2943.10,2943.12,2943.69,2943.69,2943.91,2944.00,2944.08,2944.21,2948.27,2948.05,2952.15,2943.11,2941.19,2952.07,2943.87,2946.74,,,,,
1650287716,2943.20,2943.10,2943.06,2943.10,2941.87,2942.48,2942.68,2942.95,2943.06,2944.36,2944.52,2944.60,2944.84,2944.84,2944.89,2945.37,2943.12,2943.15,2943.16,2943.20,2943.20,2943.51,2943.10,2943.10,2943.12,2943.69,2943.69,2943.91,2944.00,2944.08,2944.21,2948.27,2944.42,2947.44,2937.85,2936.16,2943.29,2949.55,2939.18,,,,,
1650288635,2943.20,2943.10,2943.06,2943.10,2941.87,2942.48,2942.68,2942.95,2943.06,2944.36,2944.52,2944.60,2944.84,2944.84,2944.89,2945.37,2943.12,2943.15,2943.16,2943.20,2943.20,2943.51,2943.10,2943.10,2943.12,2943.69,2943.69,2943.91,2944.00,2944.08,2944.21,2948.27,2941.52,2944.64,2948.51,2936.04,2938.55,2947.83,2935.07,,,,,
1650289518,2943.20,2943.10,2943.06,2943.10,2941.87,2942.48,2942.68,2942.95,2943.06,2944.36,2944.52,2944.60,2944.84,2944.84,2944.89,2945.37,2943.12,2943.15,2943.16,2943.20,2943.20,2943.51,2943.10,2943.10,2943.12,2943.69,2943.69,2943.91,2944.00,2944.08,2944.21,2948.27,2940.28,2941.06,2933.27,2933.51,2948.20,2935.41,2938.62,,,,,
1650290421,2927.15,2920.67,2920.73,2920.67,2922.86,2922.87,2926.22,2926.37,2920.07,2920.16,2920.61,2921.80,2921.86,2921.93,2922.53,2921.20,2932.30,2932.30,2932.30,2933.22,2935.47,2935.65,2927.15,2930.32,2931.82,2931.82,2931.82,2932.07,2927.17,2930.32,2930.32,2930.32,2930.94,2929.24,2924.04,2922.16,2937.09,2926.52,2928.33,,,,,
1650291317,2927.15,2920.67,2920.73,2920.67,2922.86,2922.87,2926.22,2926.37,2920.07,2920.16,2920.61,2921.80,2921.86,2921.93,2922.53,2921.20,2932.30,2932.30,2932.30,2933.22,2935.47,2935.65,2927.15,2930.32,2931.82,2931.82,2931.82,2932.07,2927.17,2930.32,2930.32,2930.32,2943.93,2941.93,2937.81,2936.52,2938.18,2942.63,2937.98,,,,,
1650292351,2927.15,2920.67,2920.73,2920.67,2922.86,2922.87,2926.22,2926.37,2920.07,2920.16,2920.61,2921.80,2921.86,2921.93,2922.53,2921.20,2932.30,2932.30,2932.30,2933.22,2935.47,2935.65,2927.15,2930.32,2931.82,2931.82,2931.82,2932.07,2927.17,2930.32,2930.32,2930.32,2942.33,2946.44,2936.20,2935.95,2942.75,2940.31,2938.35,,,,,
1650293122,2927.15,2920.67,2920.73,2920.67,2922.86,2922.87,2926.22,2926.37,2920.07,2920.16,2920.61,2921.80,2921.86,2921.93,2922.53,2921.20,2932.30,2932.30,2932.30,2933.22,2935.47,2935.65,2927.15,2930.32,2931.82,2931.82,2931.82,2932.07,2927.17,2930.32,2930.32,2930.32,2935.24,2936.21,2932.64,2932.56,2933.13,2929.55,2930.51,,,,,
1650294021,2926.78,2925.89,2925.89,2925.99,2926.18,2928.68,2930.46,2930.46,2924.58,2925.05,2925.60,2925.89,2926.43,2926.43,2924.87,2926.21,2926.22,2926.33,2926.36,2927.40,2927.80,2927.80,2927.80,2926.78,2926.84,2927.31,2932.58,2930.87,2931.07,2931.94,2927.80,2928.31,2932.34,2932.85,2928.01,2928.34,2931.27,2928.15,2930.16,,,,,
1650294919,2926.78,2925.89,2925.89,2925.99,2926.18,2928.68,2930.46,2930.46,2924.58,2925.05,2925.60,2925.89,2926.43,2926.43,2924.87,2926.21,2926.22,2926.33,2926.36,2927.40,2927.80,2927.80,2927.80,2926.78,2926.84,2927.31,2932.58,2930.87,2931.07,2931.94,2927.80,2928.31,2932.32,2937.13,2926.14,2926.10,2932.65,2929.99,2930.72,,,,,
1650295821,2926.78,2925.89,2925.89,2925.99,2926.18,2928.68,2930.46,2930.46,2924.58,2925.05,2925.60,2925.89,2926.43,2926.43,2924.87,2926.21,2926.22,2926.33,2926.36,2927.40,2927.80,2927.80,2927.80,2926.78,2926.84,2927.31,2932.58,2930.87,2931.07,2931.94,2927.80,2928.31,2922.42,2923.57,2916.03,2915.22,2925.82,2928.62,2917.98,,,,,
1650296717,2911.87,2913.90,2911.05,2910.75,2910.75,2911.39,2911.41,2911.79,2911.80,2911.87,2911.87,2911.87,2912.20,2913.56,2913.90,2913.90,2911.45,2911.45,2911.58,2911.33,2911.34,2911.34,2914.12,2915.04,2915.57,2916.20,2916.20,2916.20,2916.44,2916.91,2919.43,2923.16,2918.00,2916.18,2913.91,2912.50,2915.37,2923.52,2912.25,,,,,
1650297629,2912.47,2911.64,2911.64,2911.73,2911.77,2911.77,2911.77,2911.83,2911.91,2911.91,2911.91,2912.22,2915.06,2916.65,2912.95,2912.51,2912.25,2912.29,2912.35,2912.40,2912.47,2912.51,2912.51,2912.51,2912.75,2913.09,2913.21,2913.44,2913.45,2913.72,2914.18,2914.65,2919.94,2919.37,2915.72,2914.25,2915.06,2924.20,2913.96,,,,,
1650299421,2912.47,2911.64,2911.64,2911.73,2911.77,2911.77,2911.77,2911.83,2911.91,2911.91,2911.91,2912.22,2915.06,2916.65,2912.95,2912.51,2912.25,2912.29,2912.35,2912.40,2912.47,2912.51,2912.51,2912.51,2912.75,2913.09,2913.21,2913.44,2913.45,2913.72,2914.18,2914.65,2920.80,2920.54,2916.59,2914.28,2915.23,2913.96,2916.90,,,,,
1650300319,2912.47,2911.64,2911.64,2911.73,2911.77,2911.77,2911.77,2911.83,2911.91,2911.91,2911.91,2912.22,2915.06,2916.65,2912.95,2912.51,2912.25,2912.29,2912.35,2912.40,2912.47,2912.51,2912.51,2912.51,2912.75,2913.09,2913.21,2913.44,2913.45,2913.72,2914.18,2914.65,2929.13,2929.56,2925.23,2924.28,2925.23,2926.95,2922.79,,,,,
1650301223,2932.39,2930.24,2931.24,2931.33,2931.52,2931.60,2931.64,2931.79,2931.83,2932.25,2931.83,2931.86,2931.93,2933.07,2933.41,2933.41,2933.63,2931.96,2932.18,2932.36,2932.39,2932.46,2932.66,2932.80,2932.80,2933.82,2933.82,2933.83,2933.83,2934.09,2934.29,2934.80,2936.21,2940.86,2929.32,2928.37,2930.21,2935.12,2931.80,,,,,
